Sample_number,Production_system,Scan_type,Freshness,X908.1,X914.294,X920.489,X926.683,X932.877,X939.072,X945.266,X951.46,X957.655,X963.849,X970.044,X976.238,X982.432,X988.627,X994.821,X1001.015,X1007.21,X1013.404,X1019.598,X1025.793,X1031.987,X1038.181,X1044.376,X1050.57,X1056.764,X1062.959,X1069.153,X1075.348,X1081.542,X1087.736,X1093.931,X1100.125,X1106.319,X1112.514,X1118.708,X1124.902,X1131.097,X1137.291,X1143.485,X1149.68,X1155.874,X1162.069,X1168.263,X1174.457,X1180.652,X1186.846,X1193.04,X1199.235,X1205.429,X1211.623,X1217.818,X1224.012,X1230.206,X1236.401,X1242.595,X1248.789,X1254.984,X1261.178,X1267.373,X1273.567,X1279.761,X1285.956,X1292.15,X1298.344,X1304.539,X1310.733,X1316.927,X1323.122,X1329.316,X1335.51,X1341.705,X1347.899,X1354.094,X1360.288,X1366.482,X1372.677,X1378.871,X1385.065,X1391.26,X1397.454,X1403.648,X1409.843,X1416.037,X1422.231,X1428.426,X1434.62,X1440.814,X1447.009,X1453.203,X1459.398,X1465.592,X1471.786,X1477.981,X1484.175,X1490.369,X1496.564,X1502.758,X1508.952,X1515.147,X1521.341,X1527.535,X1533.73,X1539.924,X1546.119,X1552.313,X1558.507,X1564.702,X1570.896,X1577.09,X1583.285,X1589.479,X1595.673,X1601.868,X1608.062,X1614.256,X1620.451,X1626.645,X1632.839,X1639.034,X1645.228,X1651.423,X1657.617,X1663.811,X1670.006,X1676.2
372756,2 stars,2,1,1.135859,1.096106,1.068311,1.052909,1.031352,1.026007,1.025948,1.040454,1.056458,1.065184,1.075613,1.079677,1.087159,1.090013,1.087397,1.088026,1.084256,1.088461,1.075796,1.065397,1.055682,1.053323,1.049141,1.046423,1.044443,1.042633,1.044925,1.046878,1.049926,1.055465,1.062667,1.069437,1.075884,1.084017,1.091039,1.106028,1.130479,1.158771,1.192366,1.219985,1.239981,1.256181,1.265174,1.272968,1.278788,1.283339,1.285656,1.284754,1.283769,1.282287,1.278804,1.277399,1.277333,1.277273,1.276679,1.276176,1.276489,1.277717,1.281514,1.285727,1.28863,1.293626,1.29923,1.306031,1.315064,1.32498,1.33682,1.349224,1.361077,1.373599,1.385075,1.395141,1.404929,1.414079,1.423862,1.435298,1.451146,1.471127,1.491213,1.506467,1.516851,1.523547,1.528348,1.53333,1.535418,1.537021,1.539056,1.539446,1.538409,1.537695,1.538374,1.53795,1.537811,1.537786,1.538362,1.539004,1.539647,1.538896,1.539509,1.540532,1.541555,1.539925,1.537313,1.534769,1.532432,1.526762,1.524017,1.52039,1.516306,1.511731,1.506901,1.502112,1.498591,1.496265,1.492178,1.489485,1.486887,1.484632,1.483605,1.481487,1.480881,1.479789,1.478727,1.477605,1.477704
377456,CF,2,0,1.002133,0.9835311,0.9723828,0.9598496,0.9511814,0.9475512,0.9515705,0.9592326,0.9713022,0.9809691,0.9844353,0.9898357,0.9907576,0.9911916,0.9911779,0.9905837,0.9946415,1.01505,0.9913384,0.9803121,0.9752984,0.9687809,0.9657862,0.9617012,0.9589742,0.9579697,0.9572644,0.9573576,0.9590238,0.9623089,0.9655834,0.969535,0.9735571,0.9782383,0.9854125,1.001557,1.012485,1.023821,1.038935,1.052244,1.061206,1.067593,1.071369,1.075026,1.077366,1.080892,1.082654,1.082724,1.082293,1.081821,1.080487,1.07946,1.079511,1.078597,1.07758,1.077075,1.076036,1.076111,1.076722,1.07731,1.078075,1.079046,1.080584,1.08321,1.086731,1.09034,1.094587,1.098553,1.101968,1.105051,1.108022,1.111837,1.116122,1.120454,1.123279,1.124796,1.126854,1.130388,1.134666,1.138198,1.140333,1.142215,1.143914,1.144411,1.14429,1.144234,1.144282,1.144744,1.145345,1.145929,1.146179,1.146172,1.145595,1.144756,1.144061,1.143834,1.144112,1.144632,1.145174,1.147175,1.149723,1.147571,1.14392,1.141308,1.139597,1.139329,1.139792,1.140424,1.141136,1.141797,1.141513,1.140749,1.13903,1.137285,1.135508,1.135051,1.134774,1.135592,1.137001,1.138651,1.14054,1.142076,1.142018,1.141415,1.13966
377450,FR,2,0,1.051114,1.02973,1.013157,0.9942017,0.9806153,0.9766257,0.9842731,0.9942117,1.003596,1.016179,1.022355,1.0277,1.027483,1.028621,1.029272,1.027149,1.032283,1.055238,1.025565,1.011552,1.007853,0.9998471,0.99576,0.9907125,0.9891613,0.9860473,0.9852746,0.9853395,0.987189,0.9908713,0.9944455,0.9993863,1.004726,1.009497,1.01799,1.035216,1.048842,1.06416,1.083135,1.100228,1.112049,1.121674,1.128237,1.133255,1.136674,1.139575,1.140589,1.141896,1.142606,1.141689,1.139879,1.138279,1.136923,1.136188,1.135789,1.13497,1.134,1.133558,1.132818,1.133039,1.135017,1.137501,1.140739,1.144638,1.148864,1.15382,1.159696,1.165914,1.172377,1.178795,1.184512,1.189792,1.194512,1.199735,1.204657,1.209018,1.214937,1.222553,1.231127,1.238082,1.242098,1.244723,1.248067,1.249813,1.251506,1.25332,1.254224,1.254503,1.254306,1.253511,1.252813,1.252132,1.251794,1.251872,1.251736,1.25167,1.250844,1.250004,1.247853,1.247596,1.249375,1.246211,1.242734,1.241312,1.241221,1.241465,1.240837,1.239612,1.237501,1.235045,1.232595,1.230068,1.229626,1.229131,1.229545,1.230975,1.231978,1.232828,1.23264,1.231791,1.230945,1.229226,1.228352,1.227483,1.227486
378322,STD,1,0,0.9619808,0.9279022,0.8988253,0.8772544,0.8606808,0.854272,0.8605961,0.8786905,0.8971645,0.9140318,0.9241251,0.9302158,0.9335944,0.9342005,0.9315745,0.9271085,0.9248518,0.9244962,0.9112768,0.9015917,0.890608,0.8846371,0.877715,0.8722359,0.8675825,0.8648354,0.8629493,0.8644317,0.8687735,0.8731828,0.8806157,0.8886766,0.897409,0.9073656,0.9187362,0.9379575,0.9653608,1.004171,1.045866,1.081265,1.10584,1.124097,1.136929,1.146476,1.156412,1.163132,1.166547,1.167735,1.168172,1.167994,1.166311,1.163866,1.161731,1.160076,1.158158,1.156109,1.1548,1.154688,1.155761,1.158569,1.162744,1.168598,1.175675,1.185107,1.196866,1.210661,1.226378,1.243023,1.260902,1.277607,1.292665,1.306368,1.317818,1.32937,1.34239,1.357596,1.377531,1.40027,1.422284,1.439781,1.451443,1.460155,1.466143,1.470751,1.47482,1.476691,1.478048,1.478988,1.478988,1.47964,1.479701,1.479447,1.479825,1.479273,1.478798,1.476603,1.47468,1.473127,1.47153,1.47086,1.471104,1.469177,1.465483,1.462283,1.45936,1.456753,1.454174,1.451521,1.449754,1.447949,1.446036,1.444421,1.443347,1.441889,1.439074,1.437102,1.435135,1.432949,1.431708,1.430571,1.429934,1.430196,1.430023,1.429679,1.428981
377473,MAR,0,0,0.8796403,0.8382035,0.8032406,0.7748594,0.7563012,0.749267,0.7529081,0.7701066,0.7907915,0.8061537,0.8143443,0.8198912,0.8217497,0.8233915,0.8195829,0.8155724,0.8096533,0.807911,0.7954497,0.7859045,0.7773465,0.7687505,0.7619956,0.7552772,0.7509374,0.7476214,0.7473989,0.7491235,0.7529734,0.7579551,0.765227,0.7743555,0.7837179,0.7945014,0.8068646,0.8266995,0.8579521,0.9024122,0.9530358,0.9977813,1.029204,1.051563,1.068449,1.080387,1.090905,1.099937,1.104551,1.10712,1.107337,1.105903,1.101967,1.098614,1.095984,1.092955,1.090113,1.087461,1.08524,1.084644,1.085357,1.088737,1.094014,1.101257,1.111672,1.124918,1.141591,1.161486,1.184002,1.209576,1.236272,1.262607,1.287295,1.308803,1.327529,1.345298,1.365573,1.39184,1.425584,1.464726,1.503863,1.535684,1.55898,1.577184,1.590751,1.599976,1.607438,1.613256,1.617206,1.620857,1.624311,1.625771,1.62662,1.626436,1.624393,1.620642,1.618177,1.614945,1.611232,1.607723,1.603612,1.599426,1.596749,1.591768,1.586235,1.580349,1.575181,1.570561,1.565742,1.560927,1.556082,1.551894,1.547996,1.544131,1.539097,1.535619,1.531613,1.528039,1.523315,1.51998,1.51647,1.510529,1.505641,1.502135,1.499603,1.497455,1.49728
378345,MAR,0,1,0.9010911,0.8500422,0.8257691,0.7751588,0.7490162,0.7316186,0.755763,0.7589296,0.7659121,0.8022977,0.8034764,0.8064826,0.8086733,0.8006663,0.8006472,0.7933007,0.7919418,0.7902953,0.7776121,0.7615102,0.7707264,0.7484763,0.7374417,0.7305873,0.7303069,0.7234777,0.7180017,0.7222331,0.7249765,0.7302572,0.7389825,0.7459939,0.7571204,0.763923,0.7824023,0.8002685,0.8262783,0.8711674,0.920356,0.965449,1.000478,1.020346,1.036221,1.048248,1.059111,1.068989,1.072237,1.075856,1.077757,1.071281,1.069223,1.06465,1.059428,1.053391,1.050802,1.049248,1.045965,1.045678,1.043877,1.046462,1.055523,1.059425,1.06691,1.083529,1.099559,1.120107,1.143376,1.166733,1.193707,1.218188,1.240913,1.262699,1.282652,1.302852,1.325317,1.354164,1.389214,1.425656,1.462935,1.500485,1.524626,1.539558,1.547763,1.548621,1.5532,1.560673,1.559861,1.563776,1.568613,1.568227,1.568579,1.570677,1.566226,1.569339,1.563746,1.558488,1.555455,1.556263,1.54981,1.547836,1.552293,1.547555,1.535194,1.52884,1.523143,1.525709,1.5158,1.515712,1.507138,1.50263,1.497809,1.492424,1.492166,1.484879,1.484042,1.478071,1.475195,1.472115,1.467975,1.467737,1.467478,1.460745,1.465527,1.473645,1.475612
377449,FR,0,1,0.9841335,0.9411539,0.9078219,0.8782515,0.8579572,0.8490663,0.8558969,0.8711026,0.8914843,0.9089739,0.9169784,0.9211501,0.9242461,0.9239459,0.9214374,0.916774,0.9170957,0.9291151,0.9054291,0.8914248,0.8838717,0.8746824,0.8689786,0.8638991,0.8608761,0.8585591,0.8586843,0.8607673,0.8653204,0.8714449,0.8794155,0.8877165,0.8972262,0.9076284,0.9206265,0.9446514,0.9736808,1.013682,1.062064,1.103772,1.133464,1.154299,1.168759,1.180409,1.189934,1.19745,1.20037,1.201896,1.201519,1.198251,1.195398,1.193244,1.19129,1.188967,1.18627,1.184304,1.18299,1.183038,1.184432,1.188076,1.193753,1.200776,1.210671,1.223665,1.239288,1.258086,1.279846,1.303775,1.328225,1.352587,1.375716,1.396419,1.415452,1.433973,1.453451,1.474925,1.5013,1.533152,1.564056,1.586913,1.600207,1.609409,1.616316,1.620433,1.624067,1.626538,1.628327,1.631161,1.63241,1.633442,1.634905,1.635385,1.634826,1.634173,1.633554,1.632152,1.630617,1.62942,1.628703,1.633075,1.639307,1.634472,1.625626,1.61944,1.614984,1.612545,1.60893,1.607126,1.603616,1.60139,1.598685,1.596146,1.59383,1.590787,1.588698,1.586064,1.583538,1.581211,1.578689,1.575657,1.573381,1.571932,1.570994,1.571076,1.57109
373382,ORG,0,0,0.9760484,0.9277562,0.8950273,0.859557,0.8333287,0.8206794,0.8290605,0.8359724,0.8488271,0.8684877,0.8757463,0.8776495,0.8809592,0.8806258,0.880873,0.8780774,0.8784344,0.8813875,0.8681662,0.8587909,0.8569314,0.8476215,0.8414382,0.8379174,0.8365281,0.8338844,0.8327033,0.8356574,0.8399448,0.846989,0.8546754,0.86248,0.8721022,0.8806725,0.8947611,0.9132171,0.9385058,0.9758779,1.017521,1.05321,1.080692,1.099537,1.112737,1.123371,1.133756,1.142321,1.145648,1.147772,1.149177,1.148013,1.147784,1.14699,1.146171,1.145427,1.144142,1.143281,1.14325,1.144949,1.14597,1.148879,1.155143,1.160578,1.168859,1.181305,1.194703,1.210335,1.228037,1.246505,1.266085,1.284658,1.302272,1.318606,1.333265,1.347101,1.361879,1.381051,1.404415,1.431203,1.460565,1.48799,1.508386,1.523409,1.533975,1.54072,1.547861,1.55325,1.556152,1.559011,1.5622,1.563459,1.563866,1.564224,1.562723,1.562675,1.559562,1.557133,1.554952,1.553742,1.550137,1.548999,1.551247,1.547061,1.540608,1.535364,1.530442,1.529805,1.525036,1.523751,1.520235,1.517118,1.515112,1.511931,1.51113,1.508147,1.507599,1.505157,1.50376,1.502335,1.500194,1.499271,1.498359,1.497064,1.498345,1.501248,1.500429
378354,MAR,1,0,0.9136242,0.8744392,0.8452459,0.8193821,0.798151,0.7896683,0.7945988,0.8109509,0.8320568,0.8488601,0.8584078,0.8626338,0.8645347,0.8659949,0.862528,0.8557791,0.8508493,0.8465699,0.8340804,0.8238019,0.8109218,0.8042451,0.7959526,0.7892959,0.783751,0.7803323,0.7787489,0.7784274,0.7812361,0.7865897,0.7927674,0.8007257,0.8087331,0.8172541,0.8287879,0.847123,0.875617,0.9150277,0.9581547,0.9949339,1.019826,1.037087,1.050334,1.058798,1.066603,1.072699,1.077654,1.078763,1.078438,1.076727,1.073839,1.071634,1.069063,1.066502,1.063867,1.061141,1.058573,1.057421,1.057867,1.060165,1.064089,1.069475,1.076179,1.084577,1.095714,1.10906,1.124083,1.140515,1.156445,1.172275,1.186399,1.19768,1.208579,1.219596,1.23137,1.245999,1.263641,1.283214,1.302783,1.318143,1.329707,1.338489,1.344866,1.349655,1.3522,1.353226,1.353838,1.353891,1.354328,1.355134,1.355634,1.356477,1.356,1.354518,1.352405,1.349199,1.346726,1.343814,1.342289,1.341097,1.341057,1.338389,1.335599,1.332926,1.329222,1.325818,1.322805,1.319681,1.317973,1.316442,1.315384,1.31411,1.312354,1.31042,1.307556,1.305182,1.302536,1.30047,1.298951,1.297649,1.296513,1.29705,1.29689,1.296687,1.296121
378349,MAR,0,1,0.9739071,0.9325178,0.9096066,0.8707933,0.8515109,0.8389816,0.8588599,0.869593,0.8786044,0.9095686,0.914721,0.9176482,0.92355,0.9176822,0.9173286,0.9124662,0.9121143,0.914609,0.8986976,0.884176,0.8898376,0.8709982,0.8613748,0.8554773,0.8539159,0.8477402,0.845708,0.8482432,0.8518535,0.8572431,0.8654452,0.8732985,0.883258,0.8915803,0.9080004,0.9276862,0.9529142,0.9926839,1.035891,1.074875,1.104458,1.121842,1.134988,1.145842,1.15434,1.163184,1.166191,1.169159,1.170925,1.166562,1.166442,1.163968,1.161778,1.158955,1.157303,1.156546,1.154794,1.155069,1.154484,1.157181,1.164965,1.169466,1.17645,1.190067,1.2038,1.220253,1.23961,1.259042,1.280393,1.300664,1.318707,1.336337,1.352622,1.368286,1.3861,1.407544,1.434969,1.46614,1.49997,1.532919,1.554907,1.570304,1.580787,1.585082,1.5913,1.597308,1.597742,1.601384,1.605661,1.606192,1.607072,1.607773,1.604987,1.606134,1.601612,1.597515,1.595195,1.594371,1.589882,1.589501,1.593582,1.588758,1.577518,1.570996,1.566737,1.565927,1.559145,1.557503,1.552343,1.549193,1.545357,1.54121,1.540277,1.535099,1.533051,1.530172,1.528282,1.526569,1.522863,1.522138,1.523721,1.520831,1.526628,1.53356,1.536512
374484,2 stars,0,0,0.956691,0.9187818,0.8850272,0.8573806,0.8313969,0.8214394,0.8224546,0.8387882,0.8609119,0.8741103,0.8864205,0.892119,0.8957083,0.896765,0.894299,0.8900515,0.8847223,0.882373,0.873289,0.8649042,0.853844,0.8503957,0.8443154,0.8395205,0.834739,0.83289,0.8329928,0.8341534,0.8376789,0.8432137,0.8502167,0.8580218,0.8655909,0.8744782,0.8838199,0.9016274,0.9296849,0.9690189,1.012199,1.050505,1.078319,1.098801,1.114411,1.126679,1.136683,1.145019,1.149034,1.149922,1.149883,1.149869,1.148217,1.147275,1.14632,1.144737,1.143232,1.141219,1.139658,1.139863,1.142175,1.145356,1.149808,1.156687,1.165025,1.175923,1.189807,1.206106,1.2251,1.245898,1.267531,1.289496,1.309464,1.326697,1.342431,1.357685,1.374658,1.396752,1.426301,1.461064,1.496171,1.525187,1.545891,1.560481,1.57126,1.578622,1.583344,1.586815,1.59085,1.593043,1.594522,1.5959,1.595834,1.594697,1.594251,1.593287,1.592254,1.591129,1.58859,1.585919,1.583763,1.582066,1.579085,1.576008,1.572801,1.569135,1.564511,1.559803,1.557802,1.553942,1.550833,1.547424,1.544141,1.541518,1.53755,1.535359,1.532117,1.530616,1.528265,1.525303,1.523793,1.520508,1.518385,1.517613,1.516098,1.513815,1.513319
378339,CF,2,0,0.945793,0.933991,0.9226674,0.9111856,0.9049611,0.9026191,0.9091135,0.9157003,0.9266777,0.9306194,0.9356115,0.93904,0.9412881,0.9420283,0.9417281,0.938895,0.9385816,0.9419781,0.9311101,0.9258741,0.9208301,0.9175074,0.9140842,0.9110168,0.9079376,0.9069601,0.9065634,0.9070522,0.9080789,0.9107319,0.9135038,0.9169119,0.920239,0.9246782,0.930425,0.9403477,0.9515617,0.9650263,0.9791835,0.9911153,0.9989806,1.005783,1.009255,1.012448,1.013849,1.014829,1.0158,1.01715,1.017327,1.016327,1.014182,1.012108,1.010729,1.009611,1.009567,1.008969,1.007585,1.006505,1.005708,1.006103,1.007504,1.009014,1.011072,1.012888,1.014888,1.017849,1.021551,1.025837,1.03009,1.034025,1.037443,1.039852,1.042042,1.04463,1.047402,1.051087,1.055444,1.059718,1.063511,1.065962,1.066868,1.067374,1.068319,1.069677,1.070685,1.07164,1.071791,1.071397,1.070814,1.070228,1.069569,1.069507,1.069781,1.070183,1.070845,1.070978,1.070971,1.070124,1.068882,1.067975,1.067598,1.067116,1.066554,1.066585,1.066896,1.066893,1.066264,1.065204,1.063967,1.062768,1.061553,1.060904,1.06068,1.06051,1.060867,1.061251,1.061394,1.061135,1.060554,1.060105,1.059628,1.059662,1.05918,1.058677,1.058594
377455,CF,0,0,0.9942676,0.9510586,0.9390352,0.8813556,0.858959,0.8368369,0.8778262,0.8723139,0.8688512,0.9171488,0.9137381,0.9138316,0.9174337,0.9046168,0.9084038,0.9028042,0.9094759,0.9212901,0.9020048,0.8768024,0.9050187,0.8706686,0.8576928,0.8537127,0.8590291,0.8482918,0.8397542,0.8476613,0.8504745,0.8568134,0.8674972,0.8737053,0.8852861,0.8907499,0.914305,0.9323105,0.9520228,0.9906662,1.032032,1.070349,1.102699,1.116232,1.128056,1.140133,1.148843,1.155869,1.157498,1.160031,1.163221,1.155532,1.157148,1.154511,1.15165,1.147639,1.147026,1.147993,1.146556,1.148067,1.144059,1.146611,1.157805,1.157672,1.162642,1.180268,1.193662,1.211355,1.229453,1.245517,1.266313,1.283248,1.298286,1.315071,1.330194,1.345169,1.36139,1.380275,1.402814,1.422651,1.444786,1.471739,1.485837,1.493931,1.499024,1.495569,1.498368,1.506096,1.501484,1.503917,1.509972,1.509247,1.510158,1.514298,1.510026,1.515279,1.509104,1.505453,1.504033,1.507508,1.503957,1.504825,1.517213,1.514871,1.499363,1.493514,1.489847,1.496562,1.487437,1.49023,1.4842,1.481257,1.47811,1.475244,1.478091,1.471733,1.473974,1.469664,1.469292,1.468518,1.464461,1.468082,1.469451,1.461602,1.469777,1.480655,1.483264
377474,MAR,0,0,0.9655991,0.9201893,0.8880588,0.8577647,0.8399013,0.8301247,0.8344806,0.8516721,0.8699861,0.8878345,0.8961771,0.9010576,0.9037498,0.9049684,0.9007192,0.8972785,0.8925321,0.8928899,0.8792692,0.8702657,0.8629529,0.8532188,0.8461116,0.8401002,0.8369302,0.8326533,0.8329524,0.8345517,0.8381903,0.8437635,0.8516338,0.8610414,0.8710026,0.8811878,0.8941372,0.91413,0.9452093,0.9885607,1.03834,1.081323,1.113321,1.135095,1.15208,1.16528,1.175572,1.184733,1.189668,1.192489,1.192875,1.191969,1.188182,1.185815,1.183841,1.181313,1.178856,1.176938,1.175398,1.175137,1.17605,1.180118,1.18563,1.192358,1.202182,1.215215,1.231619,1.250392,1.272258,1.296919,1.32242,1.348091,1.372054,1.393353,1.411753,1.429595,1.450327,1.476465,1.511109,1.5522,1.59485,1.631211,1.657809,1.67821,1.691628,1.700216,1.708495,1.715421,1.720644,1.724515,1.728424,1.729878,1.73089,1.731226,1.72928,1.727407,1.725736,1.721957,1.718815,1.715396,1.711597,1.709205,1.708816,1.702316,1.695688,1.69033,1.684377,1.680301,1.675065,1.670182,1.665348,1.661456,1.657164,1.653385,1.648591,1.644235,1.640737,1.637153,1.632518,1.628912,1.625843,1.622863,1.620136,1.617329,1.614938,1.612832,1.612438
378355,MAR,0,1,0.8568512,0.8155237,0.784306,0.7541962,0.7280378,0.7179232,0.7222722,0.7364735,0.7555596,0.7720481,0.7808615,0.7860118,0.7875335,0.7861785,0.7822041,0.775948,0.7697008,0.7636541,0.7538757,0.7437029,0.7345459,0.7254755,0.7172928,0.7109536,0.706126,0.7025573,0.7010359,0.7014573,0.703884,0.7084954,0.7145175,0.7222927,0.7303709,0.7390133,0.7497499,0.767117,0.7963471,0.8390766,0.8869849,0.927842,0.956827,0.977579,0.9919746,1.002685,1.012656,1.020482,1.025267,1.027299,1.027166,1.025428,1.021109,1.016093,1.011721,1.007062,1.003444,1.000148,0.9972634,0.9963742,0.9970905,1.000269,1.005278,1.011615,1.020373,1.032321,1.046957,1.064392,1.084494,1.106759,1.130328,1.153458,1.174803,1.193645,1.210644,1.22794,1.247806,1.27309,1.306361,1.345902,1.387115,1.423641,1.45156,1.471987,1.486043,1.495679,1.502746,1.508311,1.512206,1.515875,1.518896,1.519803,1.519365,1.519046,1.515893,1.513468,1.510909,1.508046,1.503754,1.498671,1.493811,1.489706,1.485561,1.479444,1.472969,1.467088,1.46125,1.456164,1.450945,1.445694,1.440837,1.436214,1.431113,1.426741,1.422541,1.418439,1.414664,1.411731,1.407735,1.404639,1.40196,1.398888,1.397976,1.397087,1.396144,1.396838,1.397404
372744,1 Star,2,1,1.086903,1.045354,1.03671,0.9759417,0.9520532,0.9299022,0.9724334,0.969461,0.9649491,1.013741,1.010695,1.01015,1.017488,1.004918,1.006736,0.9982302,1.0031,1.000628,0.9920262,0.9738772,1.004536,0.9689954,0.9574061,0.9511242,0.955709,0.944101,0.9367805,0.9435457,0.9477341,0.9535885,0.962904,0.9695225,0.9808433,0.9855302,1.008442,1.021506,1.04183,1.083384,1.124132,1.160882,1.192139,1.20811,1.220164,1.231265,1.240135,1.247871,1.247723,1.250497,1.251457,1.244736,1.246527,1.24358,1.241397,1.237651,1.236971,1.237479,1.23554,1.235663,1.231334,1.233937,1.244514,1.244369,1.249044,1.265014,1.276696,1.293341,1.310487,1.325529,1.344412,1.359492,1.373589,1.388089,1.400256,1.411704,1.424898,1.4434,1.463083,1.477174,1.492953,1.512593,1.523109,1.529556,1.533203,1.529743,1.532446,1.539895,1.535562,1.53739,1.543387,1.542913,1.54467,1.547663,1.544221,1.548553,1.543686,1.54154,1.541098,1.543588,1.539707,1.53843,1.543881,1.542547,1.535399,1.533518,1.530551,1.537202,1.529426,1.532718,1.527079,1.524377,1.522928,1.5202,1.523454,1.516362,1.519228,1.514779,1.514776,1.514371,1.510158,1.513294,1.514282,1.507219,1.513951,1.52455,1.525793
377460,MAR,2,0,1.129301,1.116693,1.112253,1.101022,1.09088,1.087365,1.095347,1.098676,1.107695,1.117925,1.124001,1.121364,1.126001,1.123361,1.122673,1.122727,1.126477,1.152792,1.126328,1.112262,1.108193,1.100804,1.096126,1.093978,1.090792,1.088677,1.08452,1.085425,1.086908,1.089389,1.091708,1.095482,1.099531,1.103585,1.109887,1.123915,1.131746,1.140794,1.152407,1.163187,1.16914,1.172034,1.175709,1.179103,1.182159,1.183735,1.183446,1.182844,1.182866,1.182228,1.182063,1.180771,1.178954,1.176457,1.175458,1.17512,1.174731,1.174966,1.174414,1.174086,1.173772,1.173884,1.175388,1.178245,1.180864,1.183029,1.185212,1.187088,1.189081,1.191824,1.195321,1.198805,1.202488,1.205342,1.207081,1.208767,1.21131,1.216398,1.223567,1.230841,1.235696,1.238958,1.241459,1.242727,1.244161,1.245529,1.246964,1.248913,1.250252,1.250283,1.248792,1.247112,1.24426,1.242415,1.241022,1.240356,1.240655,1.240461,1.239382,1.238661,1.238888,1.23425,1.229248,1.226115,1.224887,1.225099,1.225729,1.226377,1.225783,1.224723,1.222305,1.219491,1.21662,1.214478,1.213222,1.213922,1.215148,1.217367,1.219031,1.22081,1.22082,1.221021,1.219595,1.218519,1.216835
378334,FR,2,0,0.9521859,0.9375115,0.9232319,0.911247,0.9012944,0.9028073,0.905507,0.9157246,0.9243336,0.9318646,0.9360696,0.9381148,0.9413035,0.9425232,0.9390794,0.9389017,0.9352185,0.9370485,0.9313881,0.9264805,0.9223028,0.9189671,0.91474,0.9115998,0.9083775,0.9100535,0.9092354,0.9095769,0.9121377,0.9139639,0.9181507,0.9233375,0.9284123,0.9336354,0.9396543,0.9495524,0.9628571,0.9794077,0.9975226,1.010257,1.020165,1.026739,1.032245,1.035799,1.039085,1.040295,1.041071,1.041498,1.042107,1.042153,1.041238,1.039502,1.037523,1.03601,1.036198,1.036281,1.036016,1.03583,1.03508,1.035233,1.036419,1.038207,1.041394,1.044678,1.048142,1.0519,1.055906,1.060815,1.066077,1.071385,1.076107,1.079413,1.082214,1.085094,1.088215,1.092697,1.098495,1.10498,1.111555,1.116277,1.119344,1.122082,1.124318,1.126226,1.12853,1.130892,1.132652,1.133205,1.133227,1.132242,1.130357,1.129142,1.128747,1.128955,1.129559,1.129754,1.12951,1.128228,1.125593,1.122954,1.121153,1.119191,1.118293,1.118531,1.119,1.119506,1.11955,1.118572,1.116919,1.114453,1.112056,1.110077,1.109044,1.108994,1.109341,1.110729,1.111825,1.112182,1.112472,1.111269,1.110279,1.109446,1.107422,1.106682,1.106154
378340,CF,0,1,1.005699,0.957793,0.9274236,0.8917103,0.8736575,0.864083,0.8734574,0.8885139,0.9105845,0.9323034,0.9412081,0.9446808,0.9458557,0.9436434,0.9390766,0.9342154,0.9333784,0.9457183,0.9193457,0.9009107,0.8952447,0.8810326,0.8711303,0.8655609,0.8612868,0.8573052,0.8549948,0.85661,0.8600856,0.8658426,0.8749316,0.8836669,0.8938665,0.9046229,0.9199965,0.9455268,0.9787962,1.025402,1.082256,1.133988,1.16967,1.194881,1.211691,1.226844,1.240114,1.250293,1.254734,1.257104,1.25688,1.25211,1.247011,1.241712,1.236963,1.231636,1.227356,1.223669,1.219988,1.219342,1.219723,1.222989,1.230052,1.237409,1.248128,1.264111,1.283239,1.306979,1.333945,1.363036,1.394156,1.424254,1.453265,1.480469,1.505545,1.530948,1.558109,1.587209,1.623087,1.66587,1.709175,1.745285,1.765078,1.77622,1.784139,1.787358,1.790294,1.794133,1.793758,1.797052,1.799447,1.798744,1.799898,1.800498,1.798664,1.799643,1.796756,1.793724,1.790608,1.788805,1.786925,1.791834,1.804466,1.797695,1.781602,1.771023,1.763417,1.760428,1.753532,1.749619,1.745155,1.739745,1.735142,1.729896,1.726819,1.722338,1.719374,1.715162,1.712301,1.707994,1.703266,1.69982,1.696109,1.691813,1.692217,1.692546,1.693704
